event_id,category,checkin_time,entry_gate,zone_id,entry_count
EVE2505,Expo,4/6/2025 17:50,1,901,33
EVE2505,Expo,4/6/2025 17:50,2,901,41
EVE2505,Expo,4/6/2025 18:00,1,901,29
EVE2505,Expo,4/6/2025 18:00,2,901,29
EVE2505,Expo,4/6/2025 18:10,1,901,44
EVE2505,Expo,4/6/2025 18:10,2,901,36
EVE2505,Expo,4/6/2025 18:20,1,901,43
EVE2505,Expo,4/6/2025 18:20,2,901,49
EVE2505,Expo,4/6/2025 18:30,1,901,40
EVE2505,Expo,4/6/2025 18:30,2,901,42
EVE2505,Expo,4/6/2025 18:40,1,901,30
EVE2505,Expo,4/6/2025 18:40,2,901,48
EVE2505,Expo,4/6/2025 18:50,1,901,37
EVE2505,Expo,4/6/2025 18:50,2,901,38
EVE2505,Expo,4/6/2025 19:00,1,901,37
EVE2505,Expo,4/6/2025 19:00,2,901,42
EVE2505,Expo,4/6/2025 19:10,1,901,47
EVE2505,Expo,4/6/2025 19:10,2,901,39
EVE2505,Expo,4/6/2025 19:20,1,901,39
EVE2505,Expo,4/6/2025 19:20,2,901,40
EVE2505,Expo,4/6/2025 19:30,1,901,37
EVE2505,Expo,4/6/2025 19:30,2,901,32
EVE2505,Expo,4/6/2025 19:40,1,901,33
EVE2505,Expo,4/6/2025 19:40,2,901,29
EVE2505,Expo,4/6/2025 19:50,1,901,25
EVE2505,Expo,4/6/2025 19:50,2,901,24
EVE2505,Expo,4/6/2025 20:00,1,901,31
EVE2505,Expo,4/6/2025 20:00,2,901,45
EVE2505,Expo,4/6/2025 10:30,1,1001,9
EVE2505,Expo,4/6/2025 10:30,2,1001,25
EVE2505,Expo,4/6/2025 10:40,1,1001,18
EVE2505,Expo,4/6/2025 10:40,2,1001,13
EVE2505,Expo,4/6/2025 10:50,1,1001,8
EVE2505,Expo,4/6/2025 10:50,2,1001,9
EVE2505,Expo,4/6/2025 11:00,1,1001,26
EVE2505,Expo,4/6/2025 11:00,2,1001,18
EVE2505,Expo,4/6/2025 11:00,1,1001,151
EVE2505,Expo,4/6/2025 11:00,2,1001,135
EVE2505,Expo,4/6/2025 11:10,1,1001,133
EVE2505,Expo,4/6/2025 11:10,2,1001,134
EVE2505,Expo,4/6/2025 11:20,1,1001,125
EVE2505,Expo,4/6/2025 11:20,2,1001,133
EVE2505,Expo,4/6/2025 11:30,1,1001,149
EVE2505,Expo,4/6/2025 11:30,2,1001,138
EVE2505,Expo,4/6/2025 11:40,1,1001,148
EVE2505,Expo,4/6/2025 11:40,2,1001,153
EVE2505,Expo,4/6/2025 11:50,1,1001,130
EVE2505,Expo,4/6/2025 11:50,2,1001,139
EVE2505,Expo,4/6/2025 12:00,1,1001,158
EVE2505,Expo,4/6/2025 12:00,2,1001,136
EVE2505,Expo,4/6/2025 12:10,1,1001,147
EVE2505,Expo,4/6/2025 12:10,2,1001,143
EVE2505,Expo,4/6/2025 12:20,1,1001,137
EVE2505,Expo,4/6/2025 12:20,2,1001,138
EVE2505,Expo,4/6/2025 12:30,1,1001,135
EVE2505,Expo,4/6/2025 12:30,2,1001,133
EVE2505,Expo,4/6/2025 12:40,1,1001,133
EVE2505,Expo,4/6/2025 12:40,2,1001,143
EVE2505,Expo,4/6/2025 12:50,1,1001,148
EVE2505,Expo,4/6/2025 12:50,2,1001,139
EVE2505,Expo,4/6/2025 13:00,1,1001,121
EVE2505,Expo,4/6/2025 13:00,2,1001,121
EVE2505,Expo,4/6/2025 13:00,1,1001,31
EVE2505,Expo,4/6/2025 13:00,2,1001,22
EVE2505,Expo,4/6/2025 13:10,1,1001,22
EVE2505,Expo,4/6/2025 13:10,2,1001,30
EVE2505,Expo,4/6/2025 13:20,1,1001,32
EVE2505,Expo,4/6/2025 13:20,2,1001,20
EVE2505,Expo,4/6/2025 13:30,1,1001,31
EVE2505,Expo,4/6/2025 13:30,2,1001,19
EVE2505,Expo,4/6/2025 13:40,1,1001,25
EVE2505,Expo,4/6/2025 13:40,2,1001,28
EVE2505,Expo,4/6/2025 13:50,1,1001,20
EVE2505,Expo,4/6/2025 13:50,2,1001,25
EVE2505,Expo,4/6/2025 14:00,1,1001,19
EVE2505,Expo,4/6/2025 14:00,2,1001,34
EVE2505,Expo,4/6/2025 14:10,1,1001,28
EVE2505,Expo,4/6/2025 14:10,2,1001,28
EVE2505,Expo,4/6/2025 14:20,1,1001,20
EVE2505,Expo,4/6/2025 14:20,2,1001,30
EVE2505,Expo,4/6/2025 14:30,1,1001,23
EVE2505,Expo,4/6/2025 14:30,2,1001,25
EVE2505,Expo,4/6/2025 14:40,1,1001,24
EVE2505,Expo,4/6/2025 14:40,2,1001,16
EVE2505,Expo,4/6/2025 14:50,1,1001,25
EVE2505,Expo,4/6/2025 14:50,2,1001,30
EVE2505,Expo,4/6/2025 15:00,1,1001,35
EVE2505,Expo,4/6/2025 15:00,2,1001,20
EVE2505,Expo,4/6/2025 15:10,1,1001,35
EVE2505,Expo,4/6/2025 15:10,2,1001,23
EVE2505,Expo,4/6/2025 15:20,1,1001,23
EVE2505,Expo,4/6/2025 15:20,2,1001,30
EVE2505,Expo,4/6/2025 15:30,1,1001,18
EVE2505,Expo,4/6/2025 15:30,2,1001,34
EVE2505,Expo,4/6/2025 15:40,1,1001,23
EVE2505,Expo,4/6/2025 15:40,2,1001,26
EVE2505,Expo,4/6/2025 15:50,1,1001,27
EVE2505,Expo,4/6/2025 15:50,2,1001,28
EVE2505,Expo,4/6/2025 16:00,1,1001,26
EVE2505,Expo,4/6/2025 16:00,2,1001,28
EVE2505,Expo,4/6/2025 16:10,1,1001,27
EVE2505,Expo,4/6/2025 16:10,2,1001,24
EVE2505,Expo,4/6/2025 16:20,1,1001,25
EVE2505,Expo,4/6/2025 16:20,2,1001,26
EVE2505,Expo,4/6/2025 16:30,1,1001,24
EVE2505,Expo,4/6/2025 16:30,2,1001,30
EVE2505,Expo,4/6/2025 16:40,1,1001,32
EVE2505,Expo,4/6/2025 16:40,2,1001,26
EVE2505,Expo,4/6/2025 16:50,1,1001,20
EVE2505,Expo,4/6/2025 16:50,2,1001,28
EVE2505,Expo,4/6/2025 17:00,1,1001,30
EVE2505,Expo,4/6/2025 17:00,2,1001,31
EVE2505,Expo,4/6/2025 17:10,1,1001,31
EVE2505,Expo,4/6/2025 17:10,2,1001,32
EVE2505,Expo,4/6/2025 17:20,1,1001,25
EVE2505,Expo,4/6/2025 17:20,2,1001,30
EVE2505,Expo,4/6/2025 17:30,1,1001,28
EVE2505,Expo,4/6/2025 17:30,2,1001,31
EVE2505,Expo,4/6/2025 17:40,1,1001,28
EVE2505,Expo,4/6/2025 17:40,2,1001,24
EVE2505,Expo,4/6/2025 17:50,1,1001,27
EVE2505,Expo,4/6/2025 17:50,2,1001,24
EVE2505,Expo,4/6/2025 18:00,1,1001,26
EVE2505,Expo,4/6/2025 18:00,2,1001,27
EVE2505,Expo,4/6/2025 18:10,1,1001,21
EVE2505,Expo,4/6/2025 18:10,2,1001,32
EVE2505,Expo,4/6/2025 18:20,1,1001,30
EVE2505,Expo,4/6/2025 18:20,2,1001,31
EVE2505,Expo,4/6/2025 18:30,1,1001,31
EVE2505,Expo,4/6/2025 18:30,2,1001,26
EVE2505,Expo,4/6/2025 18:40,1,1001,33
EVE2505,Expo,4/6/2025 18:40,2,1001,23
EVE2505,Expo,4/6/2025 18:50,1,1001,27
EVE2505,Expo,4/6/2025 18:50,2,1001,34
EVE2505,Expo,4/6/2025 19:00,1,1001,19
EVE2505,Expo,4/6/2025 19:00,2,1001,24
EVE2505,Expo,4/6/2025 19:10,1,1001,26
EVE2505,Expo,4/6/2025 19:10,2,1001,26
EVE2505,Expo,4/6/2025 19:20,1,1001,31
EVE2505,Expo,4/6/2025 19:20,2,1001,16
EVE2505,Expo,4/6/2025 19:30,1,1001,26
EVE2505,Expo,4/6/2025 19:30,2,1001,27
EVE2505,Expo,4/6/2025 19:40,1,1001,22
EVE2505,Expo,4/6/2025 19:40,2,1001,35
EVE2505,Expo,4/6/2025 19:50,1,1001,18
EVE2505,Expo,4/6/2025 19:50,2,1001,32
EVE2505,Expo,4/6/2025 20:00,1,1001,19
EVE2505,Expo,4/6/2025 20:00,2,1001,26
EVE2505,Expo,4/7/2025 10:30,1,801,34
EVE2505,Expo,4/7/2025 10:30,2,801,35
EVE2505,Expo,4/7/2025 10:40,1,801,26
EVE2505,Expo,4/7/2025 10:40,2,801,26
EVE2505,Expo,4/7/2025 10:50,1,801,36
EVE2505,Expo,4/7/2025 10:50,2,801,24
EVE2505,Expo,4/7/2025 11:00,1,801,27
EVE2505,Expo,4/7/2025 11:00,2,801,19
EVE2505,Expo,4/7/2025 11:00,1,801,213
EVE2505,Expo,4/7/2025 11:00,2,801,257
EVE2505,Expo,4/7/2025 11:10,1,801,211
EVE2505,Expo,4/7/2025 11:10,2,801,253
EVE2505,Expo,4/7/2025 11:20,1,801,219
EVE2505,Expo,4/7/2025 11:20,2,801,219
EVE2505,Expo,4/7/2025 11:30,1,801,236
EVE2505,Expo,4/7/2025 11:30,2,801,224
EVE2505,Expo,4/7/2025 11:40,1,801,223
EVE2505,Expo,4/7/2025 11:40,2,801,240
EVE2505,Expo,4/7/2025 11:50,1,801,209
EVE2505,Expo,4/7/2025 11:50,2,801,247
EVE2505,Expo,4/7/2025 12:00,1,801,200
EVE2505,Expo,4/7/2025 12:00,2,801,228
EVE2505,Expo,4/7/2025 12:10,1,801,242
EVE2505,Expo,4/7/2025 12:10,2,801,238
EVE2505,Expo,4/7/2025 12:20,1,801,210
EVE2505,Expo,4/7/2025 12:20,2,801,228
EVE2505,Expo,4/7/2025 12:30,1,801,239
EVE2505,Expo,4/7/2025 12:30,2,801,243
EVE2505,Expo,4/7/2025 12:40,1,801,265
EVE2505,Expo,4/7/2025 12:40,2,801,206
EVE2505,Expo,4/7/2025 12:50,1,801,240
EVE2505,Expo,4/7/2025 12:50,2,801,233
EVE2505,Expo,4/7/2025 13:00,1,801,236
EVE2505,Expo,4/7/2025 13:00,2,801,241
EVE2505,Expo,4/7/2025 13:00,1,801,51
EVE2505,Expo,4/7/2025 13:00,2,801,32
EVE2505,Expo,4/7/2025 13:10,1,801,40
EVE2505,Expo,4/7/2025 13:10,2,801,47
EVE2505,Expo,4/7/2025 13:20,1,801,48
EVE2505,Expo,4/7/2025 13:20,2,801,51
EVE2505,Expo,4/7/2025 13:30,1,801,36
EVE2505,Expo,4/7/2025 13:30,2,801,43
EVE2505,Expo,4/7/2025 13:40,1,801,46
EVE2505,Expo,4/7/2025 13:40,2,801,46
EVE2505,Expo,4/7/2025 13:50,1,801,48
EVE2505,Expo,4/7/2025 13:50,2,801,41
EVE2505,Expo,4/7/2025 14:00,1,801,48
EVE2505,Expo,4/7/2025 14:00,2,801,36
EVE2505,Expo,4/7/2025 14:10,1,801,45
EVE2505,Expo,4/7/2025 14:10,2,801,44
EVE2505,Expo,4/7/2025 14:20,1,801,52
EVE2505,Expo,4/7/2025 14:20,2,801,49
EVE2505,Expo,4/7/2025 14:30,1,801,41
EVE2505,Expo,4/7/2025 14:30,2,801,42
EVE2505,Expo,4/7/2025 14:40,1,801,42
EVE2505,Expo,4/7/2025 14:40,2,801,35
EVE2505,Expo,4/7/2025 14:50,1,801,42
EVE2505,Expo,4/7/2025 14:50,2,801,43
EVE2505,Expo,4/7/2025 15:00,1,801,48
EVE2505,Expo,4/7/2025 15:00,2,801,53
EVE2505,Expo,4/7/2025 15:10,1,801,40
EVE2505,Expo,4/7/2025 15:10,2,801,50
EVE2505,Expo,4/7/2025 15:20,1,801,38
EVE2505,Expo,4/7/2025 15:20,2,801,45
EVE2505,Expo,4/7/2025 15:30,1,801,37
EVE2505,Expo,4/7/2025 15:30,2,801,52
EVE2505,Expo,4/7/2025 15:40,1,801,44
EVE2505,Expo,4/7/2025 15:40,2,801,41
EVE2505,Expo,4/7/2025 15:50,1,801,48
EVE2505,Expo,4/7/2025 15:50,2,801,35
EVE2505,Expo,4/7/2025 16:00,1,801,43
EVE2505,Expo,4/7/2025 16:00,2,801,41
EVE2505,Expo,4/7/2025 16:10,1,801,52
EVE2505,Expo,4/7/2025 16:10,2,801,34
EVE2505,Expo,4/7/2025 16:20,1,801,25
EVE2505,Expo,4/7/2025 16:20,2,801,56
EVE2505,Expo,4/7/2025 16:30,1,801,43
EVE2505,Expo,4/7/2025 16:30,2,801,49
EVE2505,Expo,4/7/2025 16:40,1,801,40
EVE2505,Expo,4/7/2025 16:40,2,801,49
EVE2505,Expo,4/7/2025 16:50,1,801,42
EVE2505,Expo,4/7/2025 16:50,2,801,42
EVE2505,Expo,4/7/2025 17:00,1,801,42
EVE2505,Expo,4/7/2025 17:00,2,801,51
EVE2505,Expo,4/7/2025 17:10,1,801,42
EVE2505,Expo,4/7/2025 17:10,2,801,34
EVE2505,Expo,4/7/2025 17:20,1,801,49
EVE2505,Expo,4/7/2025 17:20,2,801,44
EVE2505,Expo,4/7/2025 17:30,1,801,43
EVE2505,Expo,4/7/2025 17:30,2,801,41
EVE2505,Expo,4/7/2025 17:40,1,801,39
EVE2505,Expo,4/7/2025 17:40,2,801,34
EVE2505,Expo,4/7/2025 17:50,1,801,34
EVE2505,Expo,4/7/2025 17:50,2,801,55
EVE2505,Expo,4/7/2025 18:00,1,801,48
EVE2505,Expo,4/7/2025 18:00,2,801,40
EVE2505,Expo,4/7/2025 18:10,1,801,57
EVE2505,Expo,4/7/2025 18:10,2,801,42
EVE2505,Expo,4/7/2025 18:20,1,801,41
EVE2505,Expo,4/7/2025 18:20,2,801,41
EVE2505,Expo,4/7/2025 18:30,1,801,48
EVE2505,Expo,4/7/2025 18:30,2,801,50
EVE2505,Expo,4/7/2025 18:40,1,801,44
EVE2505,Expo,4/7/2025 18:40,2,801,43
EVE2505,Expo,4/7/2025 18:50,1,801,46
EVE2505,Expo,4/7/2025 18:50,2,801,52
EVE2505,Expo,4/7/2025 19:00,1,801,45
EVE2505,Expo,4/7/2025 19:00,2,801,34
EVE2505,Expo,4/7/2025 19:10,1,801,45
EVE2505,Expo,4/7/2025 19:10,2,801,46
EVE2505,Expo,4/7/2025 19:20,1,801,41
EVE2505,Expo,4/7/2025 19:20,2,801,41
EVE2505,Expo,4/7/2025 19:30,1,801,48
EVE2505,Expo,4/7/2025 19:30,2,801,44
EVE2505,Expo,4/7/2025 19:40,1,801,44
EVE2505,Expo,4/7/2025 19:40,2,801,45
EVE2505,Expo,4/7/2025 19:50,1,801,43
EVE2505,Expo,4/7/2025 19:50,2,801,52
EVE2505,Expo,4/7/2025 20:00,1,801,36
EVE2505,Expo,4/7/2025 20:00,2,801,54
EVE2505,Expo,4/7/2025 10:30,1,901,25
EVE2505,Expo,4/7/2025 10:30,2,901,29
EVE2505,Expo,4/7/2025 10:40,1,901,17
EVE2505,Expo,4/7/2025 10:40,2,901,14
EVE2505,Expo,4/7/2025 10:50,1,901,22
EVE2505,Expo,4/7/2025 10:50,2,901,31
EVE2505,Expo,4/7/2025 11:00,1,901,32
EVE2505,Expo,4/7/2025 11:00,2,901,19
EVE2505,Expo,4/7/2025 11:00,1,901,193
EVE2505,Expo,4/7/2025 11:00,2,901,188
EVE2505,Expo,4/7/2025 11:10,1,901,192
EVE2505,Expo,4/7/2025 11:10,2,901,180
EVE2505,Expo,4/7/2025 11:20,1,901,184
EVE2505,Expo,4/7/2025 11:20,2,901,158
EVE2505,Expo,4/7/2025 11:30,1,901,161
EVE2505,Expo,4/7/2025 11:30,2,901,173
EVE2505,Expo,4/7/2025 11:40,1,901,177
EVE2505,Expo,4/7/2025 11:40,2,901,195
EVE2505,Expo,4/7/2025 11:50,1,901,171
EVE2505,Expo,4/7/2025 11:50,2,901,185
EVE2505,Expo,4/7/2025 12:00,1,901,195
EVE2505,Expo,4/7/2025 12:00,2,901,201
EVE2505,Expo,4/7/2025 12:10,1,901,202
EVE2505,Expo,4/7/2025 12:10,2,901,181
EVE2505,Expo,4/7/2025 12:20,1,901,187
EVE2505,Expo,4/7/2025 12:20,2,901,197
EVE2505,Expo,4/7/2025 12:30,1,901,197
EVE2505,Expo,4/7/2025 12:30,2,901,187
EVE2505,Expo,4/7/2025 12:40,1,901,163
EVE2505,Expo,4/7/2025 12:40,2,901,184
EVE2505,Expo,4/7/2025 12:50,1,901,195
EVE2505,Expo,4/7/2025 12:50,2,901,185
EVE2505,Expo,4/7/2025 13:00,1,901,185
EVE2505,Expo,4/7/2025 13:00,2,901,184
EVE2505,Expo,4/7/2025 13:00,1,901,35
EVE2505,Expo,4/7/2025 13:00,2,901,37
EVE2505,Expo,4/7/2025 13:10,1,901,45
EVE2505,Expo,4/7/2025 13:10,2,901,44
EVE2505,Expo,4/7/2025 13:20,1,901,30
EVE2505,Expo,4/7/2025 13:20,2,901,41
EVE2505,Expo,4/7/2025 13:30,1,901,41
EVE2505,Expo,4/7/2025 13:30,2,901,28
EVE2505,Expo,4/7/2025 13:40,1,901,32
EVE2505,Expo,4/7/2025 13:40,2,901,42
EVE2505,Expo,4/7/2025 13:50,1,901,35
EVE2505,Expo,4/7/2025 13:50,2,901,41
EVE2505,Expo,4/7/2025 14:00,1,901,23
EVE2505,Expo,4/7/2025 14:00,2,901,41
EVE2505,Expo,4/7/2025 14:10,1,901,30
EVE2505,Expo,4/7/2025 14:10,2,901,48
EVE2505,Expo,4/7/2025 14:20,1,901,34
EVE2505,Expo,4/7/2025 14:20,2,901,25
EVE2505,Expo,4/7/2025 14:30,1,901,37
EVE2505,Expo,4/7/2025 14:30,2,901,46
EVE2505,Expo,4/7/2025 14:40,1,901,34
EVE2505,Expo,4/7/2025 14:40,2,901,32
EVE2505,Expo,4/7/2025 14:50,1,901,32
EVE2505,Expo,4/7/2025 14:50,2,901,33
EVE2505,Expo,4/7/2025 15:00,1,901,31
EVE2505,Expo,4/7/2025 15:00,2,901,27
EVE2505,Expo,4/7/2025 15:10,1,901,36
EVE2505,Expo,4/7/2025 15:10,2,901,24
EVE2505,Expo,4/7/2025 15:20,1,901,35
EVE2505,Expo,4/7/2025 15:20,2,901,28
EVE2505,Expo,4/7/2025 15:30,1,901,37
EVE2505,Expo,4/7/2025 15:30,2,901,28
EVE2505,Expo,4/7/2025 15:40,1,901,30
EVE2505,Expo,4/7/2025 15:40,2,901,41
EVE2505,Expo,4/7/2025 15:50,1,901,34
EVE2505,Expo,4/7/2025 15:50,2,901,33
EVE2505,Expo,4/7/2025 16:00,1,901,28
EVE2505,Expo,4/7/2025 16:00,2,901,34
EVE2505,Expo,4/7/2025 16:10,1,901,33
EVE2505,Expo,4/7/2025 16:10,2,901,32
EVE2505,Expo,4/7/2025 16:20,1,901,35
EVE2505,Expo,4/7/2025 16:20,2,901,34
EVE2505,Expo,4/7/2025 16:30,1,901,33
EVE2505,Expo,4/7/2025 16:30,2,901,34
EVE2505,Expo,4/7/2025 16:40,1,901,37
EVE2505,Expo,4/7/2025 16:40,2,901,34
EVE2505,Expo,4/7/2025 16:50,1,901,34
EVE2505,Expo,4/7/2025 16:50,2,901,46
EVE2505,Expo,4/7/2025 17:00,1,901,40
EVE2505,Expo,4/7/2025 17:00,2,901,36
EVE2505,Expo,4/7/2025 17:10,1,901,26
EVE2505,Expo,4/7/2025 17:10,2,901,42
EVE2505,Expo,4/7/2025 17:20,1,901,27
EVE2505,Expo,4/7/2025 17:20,2,901,31
EVE2505,Expo,4/7/2025 17:30,1,901,31
EVE2505,Expo,4/7/2025 17:30,2,901,35
EVE2505,Expo,4/7/2025 17:40,1,901,41
EVE2505,Expo,4/7/2025 17:40,2,901,36
EVE2505,Expo,4/7/2025 17:50,1,901,35
EVE2505,Expo,4/7/2025 17:50,2,901,38
EVE2505,Expo,4/7/2025 18:00,1,901,45
EVE2505,Expo,4/7/2025 18:00,2,901,45
EVE2505,Expo,4/7/2025 18:10,1,901,31
EVE2505,Expo,4/7/2025 18:10,2,901,33
EVE2505,Expo,4/7/2025 18:20,1,901,36
EVE2505,Expo,4/7/2025 18:20,2,901,37
EVE2505,Expo,4/7/2025 18:30,1,901,30
EVE2505,Expo,4/7/2025 18:30,2,901,31
EVE2505,Expo,4/7/2025 18:40,1,901,39
EVE2505,Expo,4/7/2025 18:40,2,901,36
EVE2505,Expo,4/7/2025 18:50,1,901,41
EVE2505,Expo,4/7/2025 18:50,2,901,35
EVE2505,Expo,4/7/2025 19:00,1,901,33
EVE2505,Expo,4/7/2025 19:00,2,901,24
EVE2505,Expo,4/7/2025 19:10,1,901,27
EVE2505,Expo,4/7/2025 19:10,2,901,32
EVE2505,Expo,4/7/2025 19:20,1,901,44
EVE2505,Expo,4/7/2025 19:20,2,901,33
EVE2505,Expo,4/7/2025 19:30,1,901,31
EVE2505,Expo,4/7/2025 19:30,2,901,30
EVE2505,Expo,4/7/2025 19:40,1,901,43
EVE2505,Expo,4/7/2025 19:40,2,901,37
EVE2505,Expo,4/7/2025 19:50,1,901,40
EVE2505,Expo,4/7/2025 19:50,2,901,40
EVE2505,Expo,4/7/2025 20:00,1,901,40
EVE2505,Expo,4/7/2025 20:00,2,901,36
EVE2505,Expo,4/7/2025 10:30,1,1001,16
EVE2505,Expo,4/7/2025 10:30,2,1001,20
EVE2505,Expo,4/7/2025 10:40,1,1001,18
EVE2505,Expo,4/7/2025 10:40,2,1001,17
EVE2505,Expo,4/7/2025 10:50,1,1001,13
EVE2505,Expo,4/7/2025 10:50,2,1001,24
EVE2505,Expo,4/7/2025 11:00,1,1001,23
EVE2505,Expo,4/7/2025 11:00,2,1001,21
EVE2505,Expo,4/7/2025 11:00,1,1001,135
EVE2505,Expo,4/7/2025 11:00,2,1001,146
EVE2505,Expo,4/7/2025 11:10,1,1001,130
EVE2505,Expo,4/7/2025 11:10,2,1001,140
EVE2505,Expo,4/7/2025 11:20,1,1001,117
EVE2505,Expo,4/7/2025 11:20,2,1001,120
EVE2505,Expo,4/7/2025 11:30,1,1001,149
EVE2505,Expo,4/7/2025 11:30,2,1001,139
EVE2505,Expo,4/7/2025 11:40,1,1001,141
EVE2505,Expo,4/7/2025 11:40,2,1001,150
EVE2505,Expo,4/7/2025 11:50,1,1001,136
EVE2505,Expo,4/7/2025 11:50,2,1001,138
EVE2505,Expo,4/7/2025 12:00,1,1001,141
EVE2505,Expo,4/7/2025 12:00,2,1001,145
EVE2505,Expo,4/7/2025 12:10,1,1001,151
EVE2505,Expo,4/7/2025 12:10,2,1001,136
EVE2505,Expo,4/7/2025 12:20,1,1001,138
EVE2505,Expo,4/7/2025 12:20,2,1001,135
EVE2505,Expo,4/7/2025 12:30,1,1001,137
EVE2505,Expo,4/7/2025 12:30,2,1001,136
EVE2505,Expo,4/7/2025 12:40,1,1001,140
EVE2505,Expo,4/7/2025 12:40,2,1001,143
EVE2505,Expo,4/7/2025 12:50,1,1001,141
EVE2505,Expo,4/7/2025 12:50,2,1001,142
EVE2505,Expo,4/7/2025 13:00,1,1001,136
EVE2505,Expo,4/7/2025 13:00,2,1001,138
EVE2505,Expo,4/7/2025 13:00,1,1001,23
EVE2505,Expo,4/7/2025 13:00,2,1001,18
EVE2505,Expo,4/7/2025 13:10,1,1001,23
EVE2505,Expo,4/7/2025 13:10,2,1001,23
EVE2505,Expo,4/7/2025 13:20,1,1001,25
EVE2505,Expo,4/7/2025 13:20,2,1001,28
EVE2505,Expo,4/7/2025 13:30,1,1001,23
EVE2505,Expo,4/7/2025 13:30,2,1001,30
EVE2505,Expo,4/7/2025 13:40,1,1001,21
EVE2505,Expo,4/7/2025 13:40,2,1001,19
EVE2505,Expo,4/7/2025 13:50,1,1001,26
EVE2505,Expo,4/7/2025 13:50,2,1001,28
EVE2505,Expo,4/7/2025 14:00,1,1001,34
EVE2505,Expo,4/7/2025 14:00,2,1001,23
EVE2505,Expo,4/7/2025 14:10,1,1001,33
EVE2505,Expo,4/7/2025 14:10,2,1001,31
EVE2505,Expo,4/7/2025 14:20,1,1001,20
EVE2505,Expo,4/7/2025 14:20,2,1001,30
EVE2505,Expo,4/7/2025 14:30,1,1001,20
EVE2505,Expo,4/7/2025 14:30,2,1001,29
EVE2505,Expo,4/7/2025 14:40,1,1001,24
EVE2505,Expo,4/7/2025 14:40,2,1001,20
EVE2505,Expo,4/7/2025 14:50,1,1001,26
EVE2505,Expo,4/7/2025 14:50,2,1001,32
EVE2505,Expo,4/7/2025 15:00,1,1001,30
EVE2505,Expo,4/7/2025 15:00,2,1001,26
EVE2505,Expo,4/7/2025 15:10,1,1001,26
EVE2505,Expo,4/7/2025 15:10,2,1001,24
EVE2505,Expo,4/7/2025 15:20,1,1001,31
EVE2505,Expo,4/7/2025 15:20,2,1001,29
EVE2505,Expo,4/7/2025 15:30,1,1001,34
EVE2505,Expo,4/7/2025 15:30,2,1001,22
EVE2505,Expo,4/7/2025 15:40,1,1001,17
EVE2505,Expo,4/7/2025 15:40,2,1001,21
EVE2505,Expo,4/7/2025 15:50,1,1001,30
EVE2505,Expo,4/7/2025 15:50,2,1001,22
EVE2505,Expo,4/7/2025 16:00,1,1001,28
EVE2505,Expo,4/7/2025 16:00,2,1001,18
EVE2505,Expo,4/7/2025 16:10,1,1001,38
EVE2505,Expo,4/7/2025 16:10,2,1001,20
EVE2505,Expo,4/7/2025 16:20,1,1001,34
EVE2505,Expo,4/7/2025 16:20,2,1001,23
EVE2505,Expo,4/7/2025 16:30,1,1001,22
EVE2505,Expo,4/7/2025 16:30,2,1001,24
EVE2505,Expo,4/7/2025 16:40,1,1001,26
EVE2505,Expo,4/7/2025 16:40,2,1001,37
EVE2505,Expo,4/7/2025 16:50,1,1001,30
EVE2505,Expo,4/7/2025 16:50,2,1001,25
EVE2505,Expo,4/7/2025 17:00,1,1001,29
EVE2505,Expo,4/7/2025 17:00,2,1001,25
EVE2505,Expo,4/7/2025 17:10,1,1001,33
EVE2505,Expo,4/7/2025 17:10,2,1001,30
EVE2505,Expo,4/7/2025 17:20,1,1001,30
EVE2505,Expo,4/7/2025 17:20,2,1001,21
EVE2505,Expo,4/7/2025 17:30,1,1001,22
EVE2505,Expo,4/7/2025 17:30,2,1001,28
EVE2505,Expo,4/7/2025 17:40,1,1001,30
EVE2505,Expo,4/7/2025 17:40,2,1001,18
EVE2505,Expo,4/7/2025 17:50,1,1001,33
EVE2505,Expo,4/7/2025 17:50,2,1001,24
EVE2505,Expo,4/7/2025 18:00,1,1001,26
EVE2505,Expo,4/7/2025 18:00,2,1001,34
EVE2505,Expo,4/7/2025 18:10,1,1001,31
EVE2505,Expo,4/7/2025 18:10,2,1001,30
EVE2505,Expo,4/7/2025 18:20,1,1001,32
EVE2505,Expo,4/7/2025 18:20,2,1001,27
EVE2505,Expo,4/7/2025 18:30,1,1001,28
EVE2505,Expo,4/7/2025 18:30,2,1001,21
EVE2505,Expo,4/7/2025 18:40,1,1001,16
EVE2505,Expo,4/7/2025 18:40,2,1001,22
EVE2505,Expo,4/7/2025 18:50,1,1001,26
EVE2505,Expo,4/7/2025 18:50,2,1001,21
EVE2505,Expo,4/7/2025 19:00,1,1001,23
EVE2505,Expo,4/7/2025 19:00,2,1001,32
EVE2505,Expo,4/7/2025 19:10,1,1001,30
EVE2505,Expo,4/7/2025 19:10,2,1001,26
EVE2505,Expo,4/7/2025 19:20,1,1001,24
EVE2505,Expo,4/7/2025 19:20,2,1001,26
EVE2505,Expo,4/7/2025 19:30,1,1001,24
EVE2505,Expo,4/7/2025 19:30,2,1001,27
EVE2505,Expo,4/7/2025 19:40,1,1001,29
EVE2505,Expo,4/7/2025 19:40,2,1001,27
EVE2505,Expo,4/7/2025 19:50,1,1001,33
EVE2505,Expo,4/7/2025 19:50,2,1001,18
EVE2505,Expo,4/7/2025 20:00,1,1001,22
EVE2505,Expo,4/7/2025 20:00,2,1001,24
